time,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
1.3619999999999608,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3629999999999607,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3639999999999606,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3649999999999605,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3659999999999604,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3669999999999602,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3679999999999601,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.36899999999996,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.36999999999996,-0.00837324932217598,0.16220314800739288,0.16979432222247123,-0.2836690178513527,0.2021220823675394,-0.03147891163825989,-0.01786561869084835,0.24661784362792968,-0.6957907235622406,0.4465328710079193
1.3709999999999598,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3719999999999597,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3729999999999596,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3739999999999595,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3749999999999594,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3759999999999593,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3769999999999591,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.377999999999959,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.378999999999959,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3799999999999588,-0.007334266323596239,0.1509203165769577,0.16698769596219062,-0.27210103780031203,0.20720845218002795,-0.028679274022579193,-0.011278709396719933,0.2790883083343506,-0.7380186176300049,0.4620643811225891
1.3809999999999587,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3819999999999586,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3829999999999585,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3839999999999584,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3849999999999583,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3859999999999582,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.386999999999958,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.387999999999958,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3889999999999578,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3899999999999577,-0.004054021555930376,0.15569263696670532,0.14910464105010032,-0.2798983162641525,0.20022842045128345,-0.029019180685281754,0.009719127789139748,0.30645114672183993,-0.786706075668335,0.46773752140998837
1.3909999999999576,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3919999999999575,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3929999999999574,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3939999999999573,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3949999999999572,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.395999999999957,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.396999999999957,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3979999999999568,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3989999999999567,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.3999999999999566,-0.003731959033757448,0.15594208240509033,0.13916136813163757,-0.2834209954738617,0.1866070305854082,-0.026044785976409912,0.0019530728459358215,0.3313799996376038,-0.8303659117221832,0.4815164165496826
1.4009999999999565,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4019999999999564,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4029999999999563,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4039999999999562,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.404999999999956,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.405999999999956,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4069999999999558,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4079999999999557,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4089999999999556,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4099999999999555,-0.003985492046922445,0.15211832523345947,0.13340975087881088,-0.283584908246994,0.18739673252403735,-0.02325594797730446,0.002126051113009453,0.3500766206979752,-0.8615771389007568,0.4940700488090515
1.4109999999999554,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4119999999999553,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4129999999999552,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.413999999999955,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.414999999999955,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4159999999999549,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4169999999999547,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4179999999999546,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4189999999999545,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4199999999999544,-0.004951880779117346,0.1464008390903473,0.12369219702482223,-0.2811372137069702,0.1855471333414316,-0.022631194442510605,-0.0058298129588365555,0.3682275314331055,-0.888255820274353,0.49771812129020687
1.4209999999999543,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4219999999999542,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.422999999999954,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.423999999999954,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4249999999999539,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4259999999999537,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4269999999999536,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4279999999999535,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4289999999999534,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4299999999999533,-0.0034306426532566547,0.1400143802165985,0.12182315182685852,-0.2761636158823967,0.1945258652716875,-0.022335704416036606,-0.012383522465825081,0.37499523651599886,-0.9076629734039307,0.49801516103744503
1.4309999999999532,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.431999999999953,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.432999999999953,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4339999999999529,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4349999999999528,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4359999999999526,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4369999999999525,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4379999999999524,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4389999999999523,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.4399999999999522,-0.0037624514661729336,0.13187745213508606,0.12500535067915916,-0.27391683369874953,0.20139970387518405,-0.019353076815605164,0.004655459895730019,0.38000862789154055,-0.9169183826446533,0.4973513143062591
1.440999999999952,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.441999999999952,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4429999999999519,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4439999999999518,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4449999999999517,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4459999999999515,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4469999999999514,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4479999999999513,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.4489999999999512,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.449999999999951,-0.0027751517482101917,0.12811952829360962,0.12861378607153892,-0.2686105152964592,0.21465911473333835,-0.018686745315790176,-0.004795113578438759,0.3758690257072449,-0.9206194138526916,0.49363752770423885
1.450999999999951,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4519999999999509,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4529999999999508,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4539999999999507,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4549999999999506,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4559999999999504,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4569999999999503,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4579999999999502,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.4589999999999501,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.45999999999995,-0.00387756759300828,0.1212921291589737,0.13030131649971008,-0.2676927825808525,0.22019434477388858,-0.016669802367687225,0.0014580506831407547,0.373053883433342,-0.9155366277694702,0.4880287306308746
1.46099999999995,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4619999999999498,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4629999999999497,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4639999999999496,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4649999999999495,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4659999999999493,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4669999999999492,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4679999999999491,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.468999999999949,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.469999999999949,-0.0027500824071466923,0.11770528554916382,0.12932354700565338,-0.2705485379695892,0.22430171574652194,-0.016193993389606476,-0.0016933884471654892,0.36643942189216616,-0.9055918312072754,0.48085668253898617
1.4709999999999488,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4719999999999487,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4729999999999486,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4739999999999485,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4749999999999484,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4759999999999482,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4769999999999481,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.477999999999948,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.478999999999948,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4799999999999478,-0.0027259965427219868,0.1138397753238678,0.13079862785339355,-0.27488362103700636,0.2270035942941904,-0.015636209398508072,0.0014868732541799545,0.3566293169260025,-0.8874180173873901,0.4720902698040008
1.4809999999999477,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4819999999999476,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4829999999999475,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4839999999999474,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4849999999999473,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4859999999999471,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.486999999999947,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.487999999999947,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4889999999999468,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4899999999999467,-0.00177307752892375,0.11397302150726318,0.1337112609744072,-0.27899285465478896,0.22992519046366214,-0.014895998872816563,-0.00348689965903759,0.34572572004795077,-0.8610086894035339,0.46059038805961605
1.4909999999999466,-0.00033212965354323387,0.11353279650211334,0.1362000938951969,-0.2881533136963844,0.23254269863665103,-0.014286690391600132,-0.003828657791018486,0.3314109493494034,-0.8247879004478454,0.4449514852762222
1.4919999999999465,-0.00033212965354323387,0.11353279650211334,0.1362000938951969,-0.2881533136963844,0.23254269863665103,-0.014286690391600132,-0.003828657791018486,0.3314109493494034,-0.8247879004478454,0.4449514852762222
1.4929999999999464,-0.00033212965354323387,0.11353279650211334,0.1362000938951969,-0.2881533136963844,0.23254269863665103,-0.014286690391600132,-0.003828657791018486,0.3314109493494034,-0.8247879004478454,0.4449514852762222
1.4939999999999463,-0.00033212965354323387,0.11353279650211334,0.1362000938951969,-0.2881533136963844,0.23254269863665103,-0.014286690391600132,-0.003828657791018486,0.3314109493494034,-0.8247879004478454,0.4449514852762222
1.4949999999999461,-0.00033212965354323387,0.11353279650211334,0.1362000938951969,-0.2881533136963844,0.23254269863665103,-0.014286690391600132,-0.003828657791018486,0.3314109493494034,-0.8247879004478454,0.4449514852762222
